Gene,Freq
Pigr,0.008
H2bc9,0.008
Siglec6,0.008
Jph4,0.008
Sycp3,0.008
Relt,0.008
Exoc3l1,0.008
Rfpl2,0.008
Fdxacb1,0.008
Tmprss12,0.008
Pum3,0.008
Alkbh1,0.008
Rtp1,0.008
Plbd1,0.008
Folr3,0.008
Slc24a4,0.008
Abi2,0.008
Cd207,0.008
Scfd1,0.008
Slc7a9,0.008
Lpar6,0.008
Zhx1,0.008
Apcdd1,0.008
Lias,0.008
Pramef11,0.008
Cstf2,0.008
Bahd1,0.008
Asphd1,0.008
Wfdc8,0.008
Scfd2,0.008
Mgat4a,0.008
Eef2kmt,0.008
Pcmtd1,0.008
Tmc8,0.008
Tbxas1,0.008
Tmc7,0.008
Snap23,0.008
Alad,0.008
Odad1,0.008
Wfdc3,0.008
Mgat4b,0.008
Ppp6r3,0.008
Snap29,0.008
Slc7a7,0.008
Bbs4,0.008
Etnk1,0.008
Fbxo21,0.008
Zbtb20,0.008
Mars1,0.008
Lrwd1,0.008
Skap1,0.008
Znf221,0.008
Itgb1bp1,0.008
Nol9,0.008
Crabp1,0.008
Gdpd3,0.008
Sult1a1,0.008
Znf223,0.008
Tmem266,0.008
Ncdn,0.008
Gdpd2,0.008
E2f6,0.008
Znf226,0.008
Rabl6,0.008
Znf219,0.008
Akt2,0.008
Ssbp3,0.008
Gypa,0.008
F13a1,0.008
Rorc,0.008
Slc46a3,0.008
Senp3,0.008
Accs,0.008
Nol3,0.008
Zbtb24,0.008
Shq1,0.008
Gabarap,0.008
Tsen34,0.008
Pou3f4,0.008
Znf211,0.008
Klrg1,0.008
Slc4a1ap,0.008
Syngap1,0.008
Or5k1,0.008
Znf227,0.008
Treml1,0.008
Zdhhc23,0.008
Clul1,0.008
Fyttd1,0.008
Kitlg,0.008
C5orf34,0.008
Ndnf,0.008
Zdhhc14,0.008
Ppard,0.008
Or52a5,0.008
Crb2,0.008
Slc10a7,0.008
Lrrc2,0.008
Ssbp2,0.008
Fbxo22,0.008
Mgat5b,0.008
Vegfc,0.008
Xbp1,0.008
Mas1l,0.008
Slc6a12,0.008
Nt5dc3,0.008
Serpinb13,0.008
Traf3,0.008
Arhgap8,0.008
Ica1l,0.008
Prrg4,0.008
Nt5dc1,0.008
Potem,0.008
Wnt9a,0.008
Dlgap2,0.008
Zp4,0.008
Ntng2,0.008
Slc10a5,0.008
Pnpla3,0.008
Pnrc1,0.008
Gtpbp1,0.008
Slamf8,0.008
Clec4f,0.008
Dctn2,0.008
Fkbp15,0.008
Nup58,0.008
Bmi1,0.008
Hla-dpa1,0.008
Apba1,0.008
Or5w2,0.008
Pramef2,0.008
Lman2,0.008
Nek8,0.008
H2bc11,0.008
Foxd4,0.008
Aga,0.008
Fah,0.008
Nup50,0.008
Foxd2,0.008
Ddx27,0.008
Jtb,0.008
Akap5,0.008
Sec11c,0.008
Tafa4,0.008
Ddx31,0.008
Afp,0.008
Cpeb3,0.008
P2rx6,0.008
Rimklb,0.008
P2rx7,0.008
Erlec1,0.008
Lce2d,0.008
Mettl2a,0.008
Ddx21,0.008
Pramef6,0.008
Htr2b,0.008
Dctn1,0.008
Rcor3,0.008
Mthfd2,0.008
Tnfsf13b,0.008
Fcn2,0.008
Fcmr,0.008
Ccer1,0.008
Tinagl1,0.008
Gphn,0.008
Plekhg1,0.008
Fyb1,0.008
Fbxo41,0.008
Sirpg,0.008
Lyn,0.008
Rfc5,0.008
Osr1,0.008
Rnf135,0.008
Jam3,0.008
Ckmt1b,0.008
Cfap69,0.008
Htr3c,0.008
Slc36a3,0.008
Sirpd,0.008
Mettl17,0.008
Pja1,0.008
Nox5,0.008
Gpr183,0.008
Cpn1,0.008
Creb3,0.008
H2bc12,0.008
Tigar,0.008
Cavin1,0.008
Bcas1,0.008
Pcdhga11,0.008
Cavin2,0.008
Hoxa13,0.008
Npm3,0.008
Spdl1,0.008
Hoxa11,0.008
P2rx3,0.008
Nup35,0.008
Gpr151,0.008
Arhgap11b,0.008
Cdca7l,0.008
Htr1d,0.008
Foxp4,0.008
Slc49a4,0.008
Mamdc2,0.008
Bzw1,0.008
Poc5,0.008
Foxl2,0.008
Ankrd6,0.008
Wwox,0.008
Tlr1,0.008
Tubb3,0.008
Znf154,0.008
Dlat,0.008
Tlr6,0.008
Celf1,0.008
Bzw2,0.008
P2rx1,0.008
Znf146,0.008
Cpb2,0.008
Zyx,0.008
Tada2b,0.008
Fscn2,0.008
Htr1b,0.008
Rpusd4,0.008
Gpn2,0.008
Rhag,0.008
Or5t2,0.008
Ccser1,0.008
Zc3h10,0.008
Cpa4,0.008
Mnat1,0.008
Znf143,0.008
Slc19a2,0.008
Fam20b,0.008
Sik2,0.008
Slc25a27,0.008
Stk32a,0.008
Rpl6,0.008
Gatad2a,0.008
Dusp6,0.008
Samd4a,0.008
Znf175,0.008
Chordc1,0.008
Rtl10,0.008
Pax4,0.008
Nsmce2,0.008
Ucp1,0.008
Akap7,0.008
Nup37,0.008
Sfrp4,0.008
Gnpat,0.008
Fam50b,0.008
Rpl7,0.008
Timm21,0.008
Agmo,0.008
Slc25a24,0.008
Strap,0.008
Tigd2,0.008
Slc25a23,0.008
Dapk3,0.008
Tigd5,0.008
Slc25a25,0.008
Cthrc1,0.008
Npbwr2,0.008
Pax9,0.008
Nrros,0.008
Piwil3,0.008
Or5v1,0.008
Lta4h,0.008
Gnat2,0.008
Homez,0.008
Hinfp,0.008
Pdxdc1,0.008
Trex1,0.008
Or6a2,0.008
Dgkz,0.008
Ccr5,0.008
Hbs1l,0.008
Fam118b,0.008
Naa16,0.008
Smad1,0.008
Chn1,0.008
Hspb9,0.008
Terf1,0.008
Plekhn1,0.008
Pdzd7,0.008
Hspb2,0.008
St7l,0.008
Hoxb8,0.008
Cct3,0.008
Ythdf1,0.008
Kansl3,0.008
Opn5,0.008
Fes,0.008
Intu,0.008
Oxnad1,0.008
Rab40b,0.008
Rps8,0.008
Rfpl4b,0.008
Or6b1,0.008
Eps8l3,0.008
Ugt2b11,0.008
Cyp20a1,0.008
Lins1,0.008
Smoc2,0.008
Vps26c,0.008
Krtap10-6,0.008
Opcml,0.008
Srsf6,0.008
Dcaf1,0.008
Myc,0.008
Caskin1,0.008
Rab3ip,0.008
St8sia3,0.008
Il17rd,0.008
Tiprl,0.008
Prdx6,0.008
Col6a2,0.008
St8sia2,0.008
Kctd8,0.008
Kctd7,0.008
Rnf207,0.008
Iqsec2,0.008
Oprd1,0.008
Slamf7,0.008
Gcnt3,0.008
Gcnt4,0.008
Adrb1,0.008
Hoxb2,0.008
Fbxo10,0.008
Ltb,0.008
Cd22,0.008
Armc12,0.008
Mob3c,0.008
Nkiras2,0.008
Prdx1,0.008
Nkx2-5,0.008
Csf2ra,0.008
Kcnk2,0.008
Fzd1,0.008
Wnt10b,0.008
Or4m1,0.008
Prom2,0.008
Terf2ip,0.008
Adrb2,0.008
Prorp,0.008
Cdc14a,0.008
Fbxo46,0.008
Ctnnal1,0.008
Cdan1,0.008
Lacc1,0.008
Xpnpep2,0.008
Gemin4,0.008
Lsm14b,0.008
Lsm14a,0.008
Xpnpep1,0.008
Fmnl2,0.008
Pnliprp2,0.008
Plxna3,0.008
Gpd1,0.008
Aebp1,0.008
Kirrel2,0.008
Kdf1,0.008
Stard8,0.008
Or4k14,0.008
Rnf139,0.008
Gpc4,0.008
Tnni1,0.008
Ndufv2,0.008
Fam110c,0.008
Hacd3,0.008
Zc3h12c,0.008
Pacsin2,0.008
Rpf1,0.008
Plxnb3,0.008
Shisa5,0.008
Rpf2,0.008
Tbccd1,0.008
Cfap418,0.008
Lrfn3,0.008
Rasgrp2,0.008
Slc1a6,0.008
Mthfr,0.008
Lamc2,0.008
Ccdc6,0.008
Rph3a,0.008
Sec61a1,0.008
Mmp8,0.008
Ugt2b10,0.008
Lipf,0.008
Tsen54,0.008
Tle4,0.008
Lmntd2,0.008
Cdhr3,0.008
Lipa,0.008
Cfap57,0.008
Mvd,0.008
Hspa4,0.008
Hspa2,0.008
Tlx3,0.008
Cct8,0.008
Pstk,0.008
Snrpn,0.008
Harbi1,0.008
Rell2,0.008
Lrrfip1,0.008
Efnb2,0.008
Cpt2,0.008
Csnk1g2,0.008
Skp2,0.008
Cfap46,0.008
Tns4,0.008
Pias1,0.008
Or4f6,0.008
Pno1,0.008
Elmo2,0.008
Dram2,0.008
Lipg,0.008
Efnb3,0.008
Lipi,0.008
Mc3r,0.008
Znf136,0.008
Cyp11b1,0.008
Yipf1,0.008
Ccdc71,0.008
Ciao1,0.008
Gripap1,0.008
Spmap2,0.008
Ercc5,0.008
Cyp2c19,0.008
Slc22a16,0.008
Gstm5,0.008
Def8,0.008
Xylt2,0.008
Ppp4r3a,0.008
Glyctk,0.008
Xrcc4,0.008
Ca1,0.008
Orc1,0.008
Plgrkt,0.008
Matk,0.008
Or10ag1,0.008
Polr3b,0.008
Polr3e,0.008
Or51e2,0.008
Pip5k1b,0.008
Hs3st2,0.008
Eya3,0.008
Kcnc3,0.008
Itk,0.008
Tubb,0.008
Rtkn,0.008
Phospho2,0.008
Ddx19a,0.008
Robo4,0.008
Igkv1-9,0.008
Pla2g4d,0.008
Igsf21,0.008
N6amt1,0.008
Strc,0.008
Rchy1,0.008
Dcun1d2,0.008
Poglut2,0.008
Pdcd6ip,0.008
Ascc2,0.008
Sap18,0.008
Zic1,0.008
Strn,0.008
Mcmbp,0.008
Ccdc77,0.008
Slc26a11,0.008
Magee2,0.008
Hdgfl2,0.008
Igf2bp2,0.008
Gata6,0.008
Prkrip1,0.008
Poglut3,0.008
Abcg4,0.008
Trim46,0.008
Kera,0.008
Atg13,0.008
Gata2,0.008
L1td1,0.008
Crym,0.008
Arhgef2,0.008
Pnlip,0.008
Trim2,0.008
Dmrt2,0.008
Suclg2,0.008
Arfgap3,0.008
Cyp4a11,0.008
B4galt4,0.008
Dnai3,0.008
Lhx2,0.008
Tnfrsf1b,0.008
Coq10a,0.008
Rnf40,0.008
Coq10b,0.008
Kcnd3,0.008
Krtap10-10,0.008
Trim3,0.008
Uba5,0.008
Trim60,0.008
Wwc2,0.008
Lhx9,0.008
Jade1,0.008
Znf362,0.008
Rtl4,0.008
Inava,0.008
Tufm,0.008
Phactr2,0.008
Eif4b,0.008
Znf365,0.008
Atl3,0.008
Prr5,0.008
Slc41a1,0.008
Tp73,0.008
Hoxc13,0.008
Bhlhe41,0.008
Atg5,0.008
Map3k21,0.008
Drd1,0.008
Glt1d1,0.008
Trim59,0.008
Tmem130,0.008
Adh1b,0.008
Znf878,0.008
Arhgef4,0.008
Pccb,0.008
Serpina6,0.008
Shcbp1l,0.008
Arid5a,0.008
Arih1,0.008
Mettl4,0.008
Csn3,0.008
Sned1,0.008
Serpina5,0.008
Mettl5,0.008
Gpbp1l1,0.008
Ftl,0.008
Trim9,0.008
Tubb2a,0.008
B4galt7,0.008
Adgrf4,0.008
Ubl4a,0.008
Ppp3ca,0.008
Ndufab1,0.008
Prrx1,0.008
Tcn2,0.008
Ccdc34,0.008
Shank3,0.008
Eif5a,0.008
Ccdc38,0.008
Klk13,0.008
Abcd1,0.008
Wdr73,0.008
Pla2g1b,0.008
Trim21,0.008
Ncbp3,0.008
Klk14,0.008
Elavl2,0.008
Arl16,0.008
Krt10-as1,0.008
Pgf,0.008
Tcn1,0.008
Znf320,0.008
Klk10,0.008
Or9i1,0.008
Sstr3,0.008
Polr1c,0.008
Chpt1,0.008
Cyp3a5,0.008
Enosf1,0.008
Tmem108,0.008
Papolg,0.008
Ccdc42,0.008
Txlng,0.008
Wdr91,0.008
Trim11,0.008
Trim23,0.008
Adamts6,0.008
Gdnf,0.008
Cd2bp2,0.008
Fam8a1,0.008
Znf304,0.008
Znf302,0.008
Abhd3,0.008
Agtr2,0.008
Tbx22,0.008
Trim17,0.008
Pi4k2a,0.008
Sv2b,0.008
Trappc4,0.008
Ambn,0.008
Tas1r2,0.008
Ccdc13,0.008
Pla2g2e,0.008
Pdlim3,0.008
Ccdc17,0.008
Reep3,0.008
Ephx1,0.008
Arl14,0.008
Rrm1,0.008
Dvl3,0.008
Mapk14,0.008
Trim16,0.008
Knstrn,0.008
Gin1,0.008
Trim10,0.008
Themis2,0.008
Ugt1a3,0.008
Cep41,0.008
Hadha,0.008
Or5d18,0.008
Atp6ap2,0.008
Clpx,0.008
Tbc1d10c,0.008
Pla2g4b,0.008
Gpr101,0.008
B4galt1,0.008
Magea6,0.008
Rnf180,0.008
Atp6ap1,0.008
Sh3yl1,0.008
Hells,0.008
Pde7a,0.008
Or5d13,0.008
Pygl,0.008
Wdr31,0.008
Wdr35,0.008
C4orf19,0.008
Tesk2,0.008
Mcoln1,0.008
Abcd4,0.008
Or4q3,0.008
Ubqln3,0.008
Katnal2,0.008
Prdm7,0.008
Lysmd1,0.008
Znf330,0.008
Fuz,0.008
Abcd3,0.008
Fam3c,0.008
Plg,0.008
Actr3b,0.008
Ehhadh,0.008
Slc2a3,0.008
Igkv2-30,0.008
Nemp1,0.008
Nt5c1b,0.008
Deptor,0.008
Nova2,0.008
Nr1h4,0.008
Or2g3,0.008
Slc5a12,0.008
Nufip1,0.008
Gabra5,0.008
Trim39,0.008
Tm7sf3,0.008
Cyp51a1,0.008
Henmt1,0.008
Dbndd1,0.008
Hcrtr1,0.008
Nr1i3,0.008
Wdr45,0.008
Nectin3,0.008
Igsf11,0.008
Asic4,0.008
Ets2,0.008
Or2f2,0.008
Dtnbp1,0.008
Prps1l1,0.008
Trim63,0.008
Grk4,0.008
Spast,0.008
Plscr1,0.008
Crlf3,0.008
Smarca5,0.008
Klhl5,0.008
Fitm1,0.008
Ifit2,0.008
Ferd3l,0.008
Phox2b,0.008
Ankrd36c,0.008
Chpf,0.008
Epb42,0.008
Ift70a,0.008
Slc45a3,0.008
Ehd1,0.008
Alg2,0.008
Sema6a,0.008
Inpp5b,0.008
Adgrb1,0.008
Rps18,0.008
Syt11,0.008
Jrkl,0.008
Ptger3,0.008
Etaa1,0.008
Snx13,0.008
Sema7a,0.008
Rgl4,0.008
Mogs,0.008
Saa4,0.008
Rgl3,0.008
Ythdc1,0.008
Ptger4,0.008
Cfap161,0.008
Ugdh,0.008
Septin4,0.008
Elk4,0.008
Gtf2h4,0.008
Ufc1,0.008
Kif7,0.008
Akap8l,0.008
Proser1,0.008
Spata31g1,0.008
Snx18,0.008
Or51q1,0.008
Tagap,0.008
Lilra2,0.008
Znf189,0.008
Grk5,0.008
Chrm2,0.008
Hnrnpc,0.008
Pak1ip1,0.008
Mapkapk3,0.008
Hycc1,0.008
Trgc1,0.008
Snx25,0.008
Hand1,0.008
Atp4a,0.008
Nol10,0.008
Ecd,0.008
Ehd4,0.008
Wbp4,0.008
Htr6,0.008
Phf12,0.008
Lpar4,0.008
Rbfox1,0.008
Mef2b,0.008
Znf282,0.008
Yy2,0.008
Znf281,0.008
Inpp4a,0.008
Mbd3,0.008
Tbata,0.008
Klhl4,0.008
Znf384,0.008
Phc2,0.008
Myo1c,0.008
Cox5a,0.008
Uba3,0.008
Stx2,0.008
Eif3f,0.008
Acsbg2,0.008
Aqp11,0.008
Nt5e,0.008
Fam193b,0.008
Abcb6,0.008
Nthl1,0.008
Bbs10,0.008
Git2,0.008
Hnrnpa3,0.008
Gga1,0.008
Mroh9,0.008
Rnf39,0.008
Slc7a2,0.008
Kctd11,0.008
Anpep,0.008
Herc5,0.008
Lpin1,0.008
Kcnk13,0.008
Cd244,0.008
Actn1,0.008
Cxorf38,0.008
Umps,0.008
Dmgdh,0.008
Nudt5,0.008
Or7c2,0.008
Uxs1,0.008
Ncapg2,0.008
Ankrd34b,0.008
Sgk1,0.008
Cpne2,0.008
Il27ra,0.008
Sgk3,0.008
Afg2b,0.008
Phc1,0.008
Cog8,0.008
Nsfl1c,0.008
Adgra2,0.008
Tmem63a,0.008
Arrdc3,0.008
Rad9b,0.008
Hla-b,0.008
Znf287,0.008
Rgl2,0.008
Kcna6,0.008
Kcna7,0.008
Tmx2,0.008
Hspa14,0.008
Il3ra,0.008
Ip6k2,0.008
Evl,0.008
Crybg2,0.008
Pnma8a,0.008
Slc44a4,0.008
Gria3,0.008
Gprin3,0.008
Bora,0.008
Fam204a,0.008
Serpinb5,0.008
Stra6,0.008
Vldlr,0.008
Lilra4,0.008
Htra3,0.008
Sh3gl1,0.008
Itpkb,0.008
Lax1,0.008
H2ax,0.008
Dnajc1,0.008
Ammecr1l,0.008
Nr3c2,0.008
Cdc25a,0.008
Bmpr1b,0.008
Palm,0.008
Kcna2,0.008
Or51d1,0.008
Eif3m,0.008
Lilrb2,0.008
Or51b2,0.008
Hrh3,0.008
Ugcg,0.008
Amy2a,0.008
Fam83e,0.008
Hook1,0.008
Alpp,0.008
Znhit3,0.008
Faxc,0.008
Hook2,0.008
Kif4a,0.008
Pnck,0.008
Klhdc8b,0.008
Vil1,0.008
Gpaa1,0.008
Pm20d1,0.008
Lilrb5,0.008
Nlrp6,0.008
Cnr2,0.008
Snap91,0.008
Eefsec,0.008
Fcrl5,0.008
Fcrl6,0.008
Fpgt-tnni3k,0.008
Adgrg5,0.008
Trak2,0.008
Cbx7,0.008
Adgrg3,0.008
Ivl,0.008
Stom,0.008
Hspa13,0.008
Enpp7,0.008
Actr1a,0.008
Lvrn,0.008
Laptm4a,0.008
Casp9,0.008
Macroh2a1,0.008
Il6,0.008
Git1,0.008
Gtf2h1,0.008
Spmip6,0.008
Phf11,0.008
Enpp5,0.008
Banp,0.008
Plod3,0.008
Enpp3,0.008
Aldh1l1,0.008
Ciapin1,0.008
B3galt4,0.008
Chrna10,0.008
Znf311,0.008
Nsrp1,0.008
Ssx2ip,0.008
Or4x2,0.008
Mat1a,0.008
Ybx3,0.008
Urod,0.008
Adam11,0.008
Sh2b3,0.006999999999999999
Negr1,0.006999999999999999
Birc3,0.006999999999999999
Cd79a,0.006999999999999999
Dnajb1,0.006999999999999999
Errfi1,0.006999999999999999
Eif4e,0.006999999999999999
Inha,0.006999999999999999
Bcl10,0.006999999999999999
Rheb,0.006999999999999999
Gal3st3,0.006
Imp4,0.006
Barhl2,0.006
Dmtn,0.006
Rab25,0.006
Mief2,0.006
Pax5,0.006
Ing5,0.006
Guk1,0.006
Batf3,0.006
Tlr4,0.006
Prox2,0.006
Pcyox1,0.006
Stau2,0.006
Ing1,0.006
Rab28,0.006
Or2t10,0.006
Nbpf9,0.006
Tuba1c,0.006
Rnf182,0.006
Tsn,0.006
Rilpl2,0.006
Gpr153,0.006
Ctdp1,0.006
Ints15,0.006
Itm2b,0.006
Ing4,0.006
Tvp23b,0.006
Macroh2a2,0.006
Cyp2c8,0.006
Rnf181,0.006
Aldh1b1,0.006
Linc02908,0.006
Rhbg,0.006
Barhl1,0.006
C11orf58,0.006
Arg1,0.006
Adat2,0.006
Msto1,0.006
Znf655,0.006
Pax7,0.006
Arf5,0.006
Hey2,0.006
Linc02915,0.006
Qsox2,0.006
Hoxa10,0.006
Or4d2,0.006
Cbfa2t3,0.006
Teddm1,0.006
Rabep1,0.006
Zfx,0.006
Llcfc1,0.006
Ankrd13c,0.006
Thbd,0.006
C8orf33,0.006
Avpr2,0.006
Cyp2c9,0.006
Znf654,0.006
Vgll4,0.006
H2ac8,0.006
Acvrl1,0.006
Ints12,0.006
Gpr108,0.006
Gal3st4,0.006
Or4d5,0.006
Gprc5a,0.006
Rab24,0.006
Pla1a,0.006
Rnf185,0.006
Gprc5b,0.006
Fbxl20,0.006
Gprc5c,0.006
Rpl13,0.006
Rab3d,0.006
Tmed4,0.006
Efcab14,0.006
Aurka,0.006
Lect2,0.006
Myl2,0.006
Calr3,0.006
Khsrp,0.006
F9,0.006
Dgcr6l,0.006
Spem2,0.006
Tmed1,0.006
Fahd2a,0.006
Efcab12,0.006
Glp2r,0.006
Vwa5a,0.006
Or6s1,0.006
Gpank1,0.006
Rab36,0.006
Tmx3,0.006
Mapkapk5,0.006
Il22ra2,0.006
Rab37,0.006
Rbm7,0.006
Efcab13,0.006
Slc16a3,0.006
Hjurp,0.006
R3hdm2,0.006
Znf684,0.006
Dnm1l,0.006
Jade3,0.006
Upp2,0.006
Arih2os,0.006
Napsa,0.006
Mturn,0.006
Timmdc1,0.006
Erlin1,0.006
Iqcf1,0.006
Ocel1,0.006
Wdr1,0.006
Poc1a,0.006
Muc7,0.006
Snf8,0.006
Adra2a,0.006
Dazl,0.006
Rfx1,0.006
Sh3tc2,0.006
Mybph,0.006
Vnn1,0.006
Adpgk,0.006
Hsd11b2,0.006
Dmwd,0.006
Or2j2,0.006
Or6v1,0.006
Fstl1,0.006
Il11ra,0.006
Timm17a,0.006
Calb1,0.006
F2,0.006
Sirt5,0.006
Rnf141,0.006
Zcchc7,0.006
Tmc6,0.006
Alox12,0.006
Mroh5,0.006
Itln1,0.006
Utp4,0.006
Carns1,0.006
Zmat3,0.006
Lonrf1,0.006
Sirt7,0.006
Gpa33,0.006
Peli3,0.006
Gga3,0.006
Zmat4,0.006
Rab6a,0.006
B3galt2,0.006
Hsdl2,0.006
Frmd8,0.006
Kpna6,0.006
Cyb5r1,0.006
Frmd7,0.006
Slc16a7,0.006
Paox,0.006
Thra,0.006
Avpi1,0.006
Txlna,0.006
Rbfa,0.006
Thrb,0.006
Tm4sf18,0.006
Rnf32,0.006
Rab5b,0.006
Smarcd3,0.006
Il22ra1,0.006
Nostrin,0.006
Cyb5rl,0.006
Zp1,0.006
Nxph1,0.006
Zcchc4,0.006
Tm9sf1,0.006
Znf691,0.006
Or10h4,0.006
Gbp3,0.006
Rangap1,0.006
Or7g3,0.006
Qprt,0.006
Stk35,0.006
Ablim2,0.006
Slc33a1,0.006
Stk33,0.006
Nsdhl,0.006
Trem2,0.006
Prph2,0.006
Glod5,0.006
Tlx1,0.006
Rplp0,0.006
Exosc5,0.006
C1orf198,0.006
Nova1,0.006
Cripto,0.006
Dynlrb1,0.006
Ctcfl,0.006
Rbp4,0.006
Mdh1,0.006
C2orf42,0.006
Hoxb7,0.006
Slc5a6,0.006
Rnase3,0.006
Plekhb2,0.006
Ska3,0.006
Ftcd,0.006
Atp23,0.006
Mad2l1bp,0.006
Rassf6,0.006
Lztfl1,0.006
Syap1,0.006
Rassf5,0.006
Prpf4,0.006
Popdc2,0.006
Rassf3,0.006
Prr22,0.006
Sncb,0.006
Hoxc9,0.006
Pou2f2,0.006
Cyb5d1,0.006
Znf669,0.006
Cyb5d2,0.006
Lad1,0.006
Rnf14,0.006
Cryba1,0.006
Eddm3b,0.006
Derl2,0.006
Tfdp2,0.006
Pou2f1,0.006
Exosc8,0.006
Tpd52l2,0.006
Pak4,0.006
Kcnab1,0.006
Slc13a1,0.006
Or2m4,0.006
Slc39a8,0.006
Csnk1a1l,0.006
Fsip1,0.006
Hoxa1,0.006
Slc39a2,0.006
Melk,0.006
Capn12,0.006
Slc5a2,0.006
Crygb,0.006
Six3,0.006
Hoxa3,0.006
Qpctl,0.006
Elspbp1,0.006
Sec22a,0.006
Capn13,0.006
Pick1,0.006
Nt5c3b,0.006
Nt5c3a,0.006
Slc39a1,0.006
Stk17b,0.006
Ppm1k,0.006
Ifrd2,0.006
Mapk9,0.006
Znf679,0.006
Gbp7,0.006
Crybb1,0.006
Prr16,0.006
Gfus,0.006
Gba1,0.006
Hoxb9,0.006
Tshz1,0.006
Bex1,0.006
Tbpl1,0.006
Aqp1,0.006
Barx2,0.006
Rpl15,0.006
Sox12,0.006
Ubash3b,0.006
Znf678,0.006
Hla-dmb,0.006
Znf705a,0.006
C2orf69,0.006
Slc13a2,0.006
Plekha3,0.006
Or2t34,0.006
Bambi,0.006
Cyp8b1,0.006
Linc03042,0.006
Myzap,0.006
Gjd4,0.006
Gjd2,0.006
Sdcbp2,0.006
Cdc25b,0.006
Pabpc1l,0.006
Npsr1,0.006
Arl8a,0.006
Amdhd1,0.006
Gjb5,0.006
Gjb3,0.006
Lims1,0.006
Retreg3,0.006
Tmem164,0.006
Ip6k3,0.006
Tmem168,0.006
Hikeshi,0.006
Tacr1,0.006
Snx27,0.006
Uso1,0.006
Gsdmd,0.006
Aamp,0.006
Tmem192,0.006
A1cf,0.006
Snx21,0.006
Fgd4,0.006
Pwwp3b,0.006
Dut,0.006
Phaf1,0.006
Map3k7cl,0.006
Slc2a13,0.006
Slc2a12,0.006
Baiap3,0.006
Lin7a,0.006
Shc2,0.006
Tmem169,0.006
Uros,0.006
Pom121c,0.006
Pamr1,0.006
Grap2,0.006
Cish,0.006
Smpd1,0.006
Arfgap1,0.006
Hoxc10,0.006
Armc9,0.006
Gja8,0.006
Arl4a,0.006
Pydc1,0.006
Slc27a4,0.006
Eva1c,0.006
Fto,0.006
Gja3,0.006
Vangl2,0.006
Bccip,0.006
Rtl6,0.006
Armc7,0.006
Gatd1,0.006
Cir1,0.006
Uncx,0.006
Adora1,0.006
Or4s1,0.006
Or4s2,0.006
Erp44,0.006
Cfhr3,0.006
Txndc15,0.006
Trim62,0.006
Tpsd1,0.006
Arl5b,0.006
Cdc20b,0.006
Trim67,0.006
Zfp36,0.006
Depdc1b,0.006
Tmbim6,0.006
Tspan31,0.006
C12orf71,0.006
Ube2q1,0.006
Cacna2d2,0.006
Mmrn2,0.006
St6galnac4,0.006
St6galnac5,0.006
Syce1,0.006
Abhd17c,0.006
Cygb,0.006
Syce2,0.006
Aimp2,0.006
Aimp1,0.006
Fgf9,0.006
Rtp3,0.006
Rims4,0.006
Slc47a1,0.006
Hsd17b13,0.006
Tbc1d7,0.006
Slc7a6,0.006
Pafah1b1,0.006
Syt2,0.006
Alkbh8,0.006
Tpm1,0.006
Mfsd4a,0.006
Relb,0.006
Ada2,0.006
Il1b,0.006
Dpysl4,0.006
Pabpc5,0.006
Gcna,0.006
Ccna1,0.006
Tpm4,0.006
Sfpq,0.006
Or5f1,0.006
Gpbp1,0.006
Slc7a4,0.006
Osgin2,0.006
Bsdc1,0.006
Fgf5,0.006
Uri1,0.006
Noxred1,0.006
Slc17a4,0.006
Wsb1,0.006
Reck,0.006
Pik3ap1,0.006
Slc18a2,0.006
Tspan16,0.006
Syt17,0.006
Ring1,0.006
Maml3,0.006
Nedd4l,0.006
Syt15,0.006
Plscr2,0.006
Plscr5,0.006
Slc18b1,0.006
Nudt4,0.006
Pbx1,0.006
Mfsd2a,0.006
Tmem179b,0.006
Acsbg1,0.006
Hsd17b12,0.006
Lpar1,0.006
Asb6,0.006
Rnft1,0.006
Ushbp1,0.006
Dlst,0.006
Slc7a3,0.006
Kctd15,0.006
Btbd17,0.006
Jkamp,0.006
Anks6,0.006
Cd226,0.006
Mfsd10,0.006
Sypl1,0.006
C6orf136,0.006
Cited2,0.006
Vdac2,0.006
Dnajc28,0.006
Syngr2,0.006
Timm44,0.006
Or2c1,0.006
Zfpm1,0.006
Cdc42,0.006
Ppa2,0.006
Necab1,0.006
Aatf,0.006
Cdc40,0.006
Lmx1b,0.006
Lmx1a,0.006
Eif4h,0.006
Pde1a,0.006
Umod,0.006
Vdac1,0.006
Slc5a10,0.006
Trib2,0.006
Mkrn2,0.006
Th,0.006
Ttc29,0.006
Arl15,0.006
Steep1,0.006
Trim13,0.006
Vipr2,0.006
Trim14,0.006
Lcp1,0.006
Or2b3,0.006
Rapgefl1,0.006
Zfpl1,0.006
Agfg2,0.006
Sohlh2,0.006
C9orf163,0.006
Rsph14,0.006
Als2cl,0.006
Or2d3,0.006
Faap20,0.006
Or9g1,0.006
Atpaf1,0.006
Ppat,0.006
Lyg2,0.006
Inka2,0.006
Pcid2,0.006
Gpalpp1,0.006
Enc1,0.006
Faf2,0.006
Eif3e,0.006
Actr10,0.006
Clic1,0.006
Fam170a,0.006
Pcnp,0.006
Manba,0.006
Bbs12,0.006
Lyzl2,0.006
Epc2,0.006
Asz1,0.006
Glyat,0.006
